subject,label,raw_label,action_name_zh,global_window_index,order_within_action,repetition,source_start_sample,channel,spike_index,spike_time_seconds
1,9,10,拇指外展,18,1,3,101960,5,16,0.180349082
1,9,10,拇指外展,18,1,3,101960,5,17,0.188035344
1,9,10,拇指外展,18,1,3,101960,5,18,0.194759550
1,9,10,拇指外展,18,1,3,101960,6,1,0.045902717
1,9,10,拇指外展,18,1,3,101960,6,2,0.062573050
1,9,10,拇指外展,18,1,3,101960,6,3,0.079543843
1,9,10,拇指外展,18,1,3,101960,6,4,0.091000271
1,9,10,拇指外展,18,1,3,101960,6,5,0.100163351
1,9,10,拇指外展,18,1,3,101960,6,6,0.108486201
1,9,10,拇指外展,18,1,3,101960,6,7,0.116183320
1,9,10,拇指外展,18,1,3,101960,6,8,0.123368985
1,9,10,拇指外展,18,1,3,101960,6,9,0.130366365
1,9,10,拇指外展,18,1,3,101960,6,10,0.137135531
1,9,10,拇指外展,18,1,3,101960,6,11,0.143764288
1,9,10,拇指外展,18,1,3,101960,6,12,0.152260057
1,9,10,拇指外展,18,1,3,101960,6,13,0.160274147
1,9,10,拇指外展,18,1,3,101960,6,14,0.167244716
1,9,10,拇指外展,18,1,3,101960,6,15,0.173486377
1,9,10,拇指外展,18,1,3,101960,6,16,0.179353406
1,9,10,拇指外展,18,1,3,101960,6,17,0.185311818
1,9,10,拇指外展,18,1,3,101960,6,18,0.192998676
1,9,10,拇指外展,18,1,3,101960,7,1,0.046104444
1,9,10,拇指外展,18,1,3,101960,7,2,0.063686635
1,9,10,拇指外展,18,1,3,101960,7,3,0.079079979
1,9,10,拇指外展,18,1,3,101960,7,4,0.091395100
1,9,10,拇指外展,18,1,3,101960,7,5,0.100519743
1,9,10,拇指外展,18,1,3,101960,7,6,0.108738256
1,9,10,拇指外展,18,1,3,101960,7,7,0.116649069
1,9,10,拇指外展,18,1,3,101960,7,8,0.125066810
1,9,10,拇指外展,18,1,3,101960,7,9,0.134445390
1,9,10,拇指外展,18,1,3,101960,7,10,0.142814342
1,9,10,拇指外展,18,1,3,101960,7,11,0.150287771
1,9,10,拇指外展,18,1,3,101960,7,12,0.157687016
1,9,10,拇指外展,18,1,3,101960,7,13,0.167242912
1,9,10,拇指外展,18,1,3,101960,7,14,0.175712708
1,9,10,拇指外展,18,1,3,101960,7,15,0.182553921
1,9,10,拇指外展,18,1,3,101960,7,16,0.190390382
1,9,10,拇指外展,18,1,3,101960,7,17,0.198323427
1,9,10,拇指外展,18,1,3,101960,8,1,0.066207873
1,9,10,拇指外展,18,1,3,101960,8,2,0.087285949
1,9,10,拇指外展,18,1,3,101960,8,3,0.103418055
1,9,10,拇指外展,18,1,3,101960,8,4,0.120532350
1,9,10,拇指外展,18,1,3,101960,8,5,0.146161005
1,9,10,拇指外展,18,1,3,101960,8,6,0.175322945
1,9,10,拇指外展,18,1,3,101960,9,1,0.055389943
1,9,10,拇指外展,18,1,3,101960,9,2,0.072593340
1,9,10,拇指外展,18,1,3,101960,9,3,0.086306345
1,9,10,拇指外展,18,1,3,101960,9,4,0.098471489
1,9,10,拇指外展,18,1,3,101960,9,5,0.109952242
1,9,10,拇指外展,18,1,3,101960,9,6,0.121768287
1,9,10,拇指外展,18,1,3,101960,9,7,0.131608888
1,9,10,拇指外展,18,1,3,101960,9,8,0.142208028
1,9,10,拇指外展,18,1,3,101960,9,9,0.151420873
1,9,10,拇指外展,18,1,3,101960,9,10,0.161366676
1,9,10,拇指外展,18,1,3,101960,9,11,0.169084125
1,9,10,拇指外展,18,1,3,101960,9,12,0.178288467
1,9,10,拇指外展,18,1,3,101960,9,13,0.188294525
1,9,10,拇指外展,18,1,3,101960,9,14,0.196176635
1,9,10,拇指外展,18,1,3,101960,10,1,0.050827573
1,9,10,拇指外展,18,1,3,101960,10,2,0.078717159
1,9,10,拇指外展,18,1,3,101960,10,3,0.100181416
1,9,10,拇指外展,18,1,3,101960,10,4,0.124763293
1,9,10,拇指外展,18,1,3,101960,10,5,0.144196996
1,9,10,拇指外展,18,1,3,101960,10,6,0.155597165
1,9,10,拇指外展,18,1,3,101960,10,7,0.165613675
1,9,10,拇指外展,18,1,3,101960,10,8,0.174191239
1,9,10,拇指外展,18,1,3,101960,10,9,0.181528516
1,9,10,拇指外展,18,1,3,101960,10,10,0.190213811
1,9,10,拇指外展,18,1,3,101960,10,11,0.199573729
1,9,10,拇指外展,18,1,3,101960,11,1,0.184791793
1,9,10,拇指外展,18,1,3,101960,12,1,0.052939685
1,9,10,拇指外展,18,1,3,101960,12,2,0.092858499
1,9,10,拇指外展,18,1,3,101960,12,3,0.106738832
1,9,10,拇指外展,18,1,3,101960,12,4,0.120875059
1,9,10,拇指外展,18,1,3,101960,12,5,0.131670484
1,9,10,拇指外展,18,1,3,101960,12,6,0.140147746
1,9,10,拇指外展,18,1,3,101960,12,7,0.147724050
1,9,10,拇指外展,18,1,3,101960,12,8,0.158939164
1,9,10,拇指外展,18,1,3,101960,12,9,0.171228916
1,9,10,拇指外展,18,1,3,101960,12,10,0.182618686
1,9,10,拇指外展,18,1,3,101960,12,11,0.193594749
1,9,10,拇指外展,18,1,3,101960,13,1,0.043165248
1,9,10,拇指外展,18,1,3,101960,13,2,0.061044817
1,9,10,拇指外展,18,1,3,101960,13,3,0.073046394
1,9,10,拇指外展,18,1,3,101960,13,4,0.082950386
1,9,10,拇指外展,18,1,3,101960,13,5,0.091853611
1,9,10,拇指外展,18,1,3,101960,13,6,0.103411923
1,9,10,拇指外展,18,1,3,101960,13,7,0.113315212
1,9,10,拇指外展,18,1,3,101960,13,8,0.121379627
1,9,10,拇指外展,18,1,3,101960,13,9,0.128739008
1,9,10,拇指外展,18,1,3,101960,13,10,0.135849630
1,9,10,拇指外展,18,1,3,101960,13,11,0.142611596
1,9,10,拇指外展,18,1,3,101960,13,12,0.149080202
1,9,10,拇指外展,18,1,3,101960,13,13,0.157242857
1,9,10,拇指外展,18,1,3,101960,13,14,0.166221833
1,9,10,拇指外展,18,1,3,101960,13,15,0.173132234
1,9,10,拇指外展,18,1,3,101960,13,16,0.180683690
1,9,10,拇指外展,18,1,3,101960,13,17,0.189122351
1,9,10,拇指外展,18,1,3,101960,13,18,0.196259574
1,9,10,拇指外展,18,1,3,101960,14,1,0.042729813
1,9,10,拇指外展,18,1,3,101960,14,2,0.060175004
1,9,10,拇指外展,18,1,3,101960,14,3,0.071865448
1,9,10,拇指外展,18,1,3,101960,14,4,0.081703865
1,9,10,拇指外展,18,1,3,101960,14,5,0.090333229
1,9,10,拇指外展,18,1,3,101960,14,6,0.100202446
1,9,10,拇指外展,18,1,3,101960,14,7,0.111340183
1,9,10,拇指外展,18,1,3,101960,14,8,0.120132380
1,9,10,拇指外展,18,1,3,101960,14,9,0.128069339
1,9,10,拇指外展,18,1,3,101960,14,10,0.135612310
1,9,10,拇指外展,18,1,3,101960,14,11,0.142694500
1,9,10,拇指外展,18,1,3,101960,14,12,0.149329581
1,9,10,拇指外展,18,1,3,101960,14,13,0.155676072
1,9,10,拇指外展,18,1,3,101960,14,14,0.161985512
1,9,10,拇指外展,18,1,3,101960,14,15,0.168209484
1,9,10,拇指外展,18,1,3,101960,14,16,0.176073805
1,9,10,拇指外展,18,1,3,101960,14,17,0.183751014
1,9,10,拇指外展,18,1,3,101960,14,18,0.190473136
1,9,10,拇指外展,18,1,3,101960,14,19,0.196590438
1,9,10,拇指外展,18,1,3,101960,15,1,0.057276661
1,9,10,拇指外展,18,1,3,101960,15,2,0.080916736
1,9,10,拇指外展,18,1,3,101960,15,3,0.095547551
1,9,10,拇指外展,18,1,3,101960,15,4,0.116296242
1,9,10,拇指外展,18,1,3,101960,15,5,0.131978299
1,9,10,拇指外展,18,1,3,101960,15,6,0.141981048
1,9,10,拇指外展,18,1,3,101960,15,7,0.150623202
1,9,10,拇指外展,18,1,3,101960,15,8,0.159275398
1,9,10,拇指外展,18,1,3,101960,15,9,0.169371422
1,9,10,拇指外展,18,1,3,101960,15,10,0.178801161
1,9,10,拇指外展,18,1,3,101960,15,11,0.186616812
1,9,10,拇指外展,18,1,3,101960,15,12,0.194971171
1,9,10,拇指外展,18,1,3,101960,16,1,0.054407953
1,9,10,拇指外展,18,1,3,101960,16,2,0.077561114
1,9,10,拇指外展,18,1,3,101960,16,3,0.091385955
1,9,10,拇指外展,18,1,3,101960,16,4,0.103155968
1,9,10,拇指外展,18,1,3,101960,16,5,0.126823981
1,9,10,拇指外展,18,1,3,101960,16,6,0.138392019
1,9,10,拇指外展,18,1,3,101960,16,7,0.147136397
1,9,10,拇指外展,18,1,3,101960,16,8,0.155666567
1,9,10,拇指外展,18,1,3,101960,16,9,0.165772876
1,9,10,拇指外展,18,1,3,101960,16,10,0.178077734
1,9,10,拇指外展,18,1,3,101960,16,11,0.189333174
1,9,10,拇指外展,18,1,3,101960,16,12,0.198216656
1,9,10,拇指外展,19,2,4,104018,1,1,0.062528276
1,9,10,拇指外展,19,2,4,104018,1,2,0.092619405
1,9,10,拇指外展,19,2,4,104018,1,3,0.118790834
1,9,10,拇指外展,19,2,4,104018,1,4,0.137772602
1,9,10,拇指外展,19,2,4,104018,1,5,0.149147267
1,9,10,拇指外展,19,2,4,104018,1,6,0.159441985
1,9,10,拇指外展,19,2,4,104018,1,7,0.174802796
1,9,10,拇指外展,19,2,4,104018,1,8,0.185935684
1,9,10,拇指外展,19,2,4,104018,1,9,0.195604088
1,9,10,拇指外展,19,2,4,104018,2,1,0.050681100
1,9,10,拇指外展,19,2,4,104018,2,2,0.085782425
1,9,10,拇指外展,19,2,4,104018,2,3,0.101316025
1,9,10,拇指外展,19,2,4,104018,2,4,0.115806680
1,9,10,拇指外展,19,2,4,104018,2,5,0.126375852
1,9,10,拇指外展,19,2,4,104018,2,6,0.135768479
1,9,10,拇指外展,19,2,4,104018,2,7,0.145752069
1,9,10,拇指外展,19,2,4,104018,2,8,0.154960835
1,9,10,拇指外展,19,2,4,104018,2,9,0.162902036
1,9,10,拇指外展,19,2,4,104018,2,10,0.171942990
1,9,10,拇指外展,19,2,4,104018,2,11,0.180563041
1,9,10,拇指外展,19,2,4,104018,2,12,0.187581370
1,9,10,拇指外展,19,2,4,104018,2,13,0.195556390
1,9,10,拇指外展,19,2,4,104018,3,1,0.069724467
1,9,10,拇指外展,19,2,4,104018,3,2,0.095516610
1,9,10,拇指外展,19,2,4,104018,3,3,0.118794553
1,9,10,拇指外展,19,2,4,104018,3,4,0.135893361
1,9,10,拇指外展,19,2,4,104018,3,5,0.149795979
1,9,10,拇指外展,19,2,4,104018,3,6,0.168942894
1,9,10,拇指外展,19,2,4,104018,3,7,0.185664291
1,9,10,拇指外展,19,2,4,104018,3,8,0.198004488
1,9,10,拇指外展,19,2,4,104018,4,1,0.055122155
1,9,10,拇指外展,19,2,4,104018,4,2,0.084120805
1,9,10,拇指外展,19,2,4,104018,4,3,0.114765462
1,9,10,拇指外展,19,2,4,104018,4,4,0.129904549
1,9,10,拇指外展,19,2,4,104018,4,5,0.144070599
1,9,10,拇指外展,19,2,4,104018,4,6,0.156726871
1,9,10,拇指外展,19,2,4,104018,4,7,0.169841432
1,9,10,拇指外展,19,2,4,104018,4,8,0.181536647
1,9,10,拇指外展,19,2,4,104018,4,9,0.193544864
1,9,10,拇指外展,19,2,4,104018,5,1,0.045159101
1,9,10,拇指外展,19,2,4,104018,5,2,0.075646464
1,9,10,拇指外展,19,2,4,104018,5,3,0.087608207
1,9,10,拇指外展,19,2,4,104018,5,4,0.097761366
1,9,10,拇指外展,19,2,4,104018,5,5,0.107257657
1,9,10,拇指外展,19,2,4,104018,5,6,0.115663489
1,9,10,拇指外展,19,2,4,104018,5,7,0.123704451
1,9,10,拇指外展,19,2,4,104018,5,8,0.131743235
1,9,10,拇指外展,19,2,4,104018,5,9,0.140342978
1,9,10,拇指外展,19,2,4,104018,5,10,0.149905962
1,9,10,拇指外展,19,2,4,104018,5,11,0.157813760
1,9,10,拇指外展,19,2,4,104018,5,12,0.164914025
1,9,10,拇指外展,19,2,4,104018,5,13,0.171605023
1,9,10,拇指外展,19,2,4,104018,5,14,0.178016539
1,9,10,拇指外展,19,2,4,104018,5,15,0.185552804
1,9,10,拇指外展,19,2,4,104018,5,16,0.194585557
1,9,10,拇指外展,19,2,4,104018,6,1,0.043398861
1,9,10,拇指外展,19,2,4,104018,6,2,0.060262854
1,9,10,拇指外展,19,2,4,104018,6,3,0.071339454
1,9,10,拇指外展,19,2,4,104018,6,4,0.080741636
1,9,10,拇指外展,19,2,4,104018,6,5,0.089517749
1,9,10,拇指外展,19,2,4,104018,6,6,0.097663406
1,9,10,拇指外展,19,2,4,104018,6,7,0.105769603
1,9,10,拇指外展,19,2,4,104018,6,8,0.113204321
1,9,10,拇指外展,19,2,4,104018,6,9,0.120155829
1,9,10,拇指外展,19,2,4,104018,6,10,0.126919457
1,9,10,拇指外展,19,2,4,104018,6,11,0.133686614
1,9,10,拇指外展,19,2,4,104018,6,12,0.140032100
1,9,10,拇指外展,19,2,4,104018,6,13,0.146465387
1,9,10,拇指外展,19,2,4,104018,6,14,0.154810759
1,9,10,拇指外展,19,2,4,104018,6,15,0.162508391
1,9,10,拇指外展,19,2,4,104018,6,16,0.169064931
1,9,10,拇指外展,19,2,4,104018,6,17,0.175077876
1,9,10,拇指外展,19,2,4,104018,6,18,0.180764808
1,9,10,拇指外展,19,2,4,104018,6,19,0.186323149
1,9,10,拇指外展,19,2,4,104018,6,20,0.191851988
1,9,10,拇指外展,19,2,4,104018,6,21,0.197275777
1,9,10,拇指外展,19,2,4,104018,7,1,0.045995702
1,9,10,拇指外展,19,2,4,104018,7,2,0.070961856
1,9,10,拇指外展,19,2,4,104018,7,3,0.082929061
1,9,10,拇指外展,19,2,4,104018,7,4,0.093884536
1,9,10,拇指外展,19,2,4,104018,7,5,0.107617314
1,9,10,拇指外展,19,2,4,104018,7,6,0.118186629
1,9,10,拇指外展,19,2,4,104018,7,7,0.127077823
1,9,10,拇指外展,19,2,4,104018,7,8,0.135400792
1,9,10,拇指外展,19,2,4,104018,7,9,0.142871907
1,9,10,拇指外展,19,2,4,104018,7,10,0.149914954
1,9,10,拇指外展,19,2,4,104018,7,11,0.156704336
1,9,10,拇指外展,19,2,4,104018,7,12,0.163160636
1,9,10,拇指外展,19,2,4,104018,7,13,0.170964868
1,9,10,拇指外展,19,2,4,104018,7,14,0.179603656
1,9,10,拇指外展,19,2,4,104018,7,15,0.187341637
1,9,10,拇指外展,19,2,4,104018,7,16,0.196264558
1,9,10,拇指外展,19,2,4,104018,8,1,0.055691642
1,9,10,拇指外展,19,2,4,104018,8,2,0.089203412
1,9,10,拇指外展,19,2,4,104018,8,3,0.129009920
1,9,10,拇指外展,19,2,4,104018,8,4,0.154028398
1,9,10,拇指外展,19,2,4,104018,8,5,0.168601063
1,9,10,拇指外展,19,2,4,104018,8,6,0.182382155
1,9,10,拇指外展,19,2,4,104018,8,7,0.195149255
1,9,10,拇指外展,19,2,4,104018,9,1,0.057476949
1,9,10,拇指外展,19,2,4,104018,9,2,0.078772096
1,9,10,拇指外展,19,2,4,104018,9,3,0.097466367
1,9,10,拇指外展,19,2,4,104018,9,4,0.116954549
1,9,10,拇指外展,19,2,4,104018,9,5,0.127252156
1,9,10,拇指外展,19,2,4,104018,9,6,0.136691444
1,9,10,拇指外展,19,2,4,104018,9,7,0.145183018
1,9,10,拇指外展,19,2,4,104018,9,8,0.154806203
1,9,10,拇指外展,19,2,4,104018,9,9,0.164731304
1,9,10,拇指外展,19,2,4,104018,9,10,0.173430459
1,9,10,拇指外展,19,2,4,104018,9,11,0.182716213
1,9,10,拇指外展,19,2,4,104018,9,12,0.190542946
1,9,10,拇指外展,19,2,4,104018,9,13,0.197835100
1,9,10,拇指外展,19,2,4,104018,10,1,0.052002342
1,9,10,拇指外展,19,2,4,104018,10,2,0.073362181
1,9,10,拇指外展,19,2,4,104018,10,3,0.086756940
1,9,10,拇指外展,19,2,4,104018,10,4,0.097064926
1,9,10,拇指外展,19,2,4,104018,10,5,0.107715123
1,9,10,拇指外展,19,2,4,104018,10,6,0.118134398
1,9,10,拇指外展,19,2,4,104018,10,7,0.131123190
1,9,10,拇指外展,19,2,4,104018,10,8,0.142031796
1,9,10,拇指外展,19,2,4,104018,10,9,0.150354236
1,9,10,拇指外展,19,2,4,104018,10,10,0.158394897
1,9,10,拇指外展,19,2,4,104018,10,11,0.168792511
1,9,10,拇指外展,19,2,4,104018,10,12,0.179629288
1,9,10,拇指外展,19,2,4,104018,10,13,0.188278406
1,9,10,拇指外展,19,2,4,104018,10,14,0.198919076
1,9,10,拇指外展,19,2,4,104018,11,1,0.124890449
1,9,10,拇指外展,19,2,4,104018,11,2,0.184345007
1,9,10,拇指外展,19,2,4,104018,12,1,0.081018731
1,9,10,拇指外展,19,2,4,104018,12,2,0.119696151
1,9,10,拇指外展,19,2,4,104018,12,3,0.134606545
1,9,10,拇指外展,19,2,4,104018,12,4,0.148113813
1,9,10,拇指外展,19,2,4,104018,12,5,0.159243580
1,9,10,拇指外展,19,2,4,104018,12,6,0.172824918
1,9,10,拇指外展,19,2,4,104018,12,7,0.184052786
1,9,10,拇指外展,19,2,4,104018,12,8,0.194430828
1,9,10,拇指外展,19,2,4,104018,13,1,0.043382396
1,9,10,拇指外展,19,2,4,104018,13,2,0.060543157
1,9,10,拇指外展,19,2,4,104018,13,3,0.072143144
1,9,10,拇指外展,19,2,4,104018,13,4,0.083162942
1,9,10,拇指外展,19,2,4,104018,13,5,0.095825462
1,9,10,拇指外展,19,2,4,104018,13,6,0.106978778
1,9,10,拇指外展,19,2,4,104018,13,7,0.118702676
1,9,10,拇指外展,19,2,4,104018,13,8,0.127381774
1,9,10,拇指外展,19,2,4,104018,13,9,0.135493477
1,9,10,拇指外展,19,2,4,104018,13,10,0.142581290
1,9,10,拇指外展,19,2,4,104018,13,11,0.149313062
1,9,10,拇指外展,19,2,4,104018,13,12,0.155763466
1,9,10,拇指外展,19,2,4,104018,13,13,0.162046741
1,9,10,拇指外展,19,2,4,104018,13,14,0.168114475
1,9,10,拇指外展,19,2,4,104018,13,15,0.174007693
1,9,10,拇指外展,19,2,4,104018,13,16,0.179760887
1,9,10,拇指外展,19,2,4,104018,13,17,0.186412366
1,9,10,拇指外展,19,2,4,104018,13,18,0.193738552
1,9,10,拇指外展,19,2,4,104018,14,1,0.042390234
1,9,10,拇指外展,19,2,4,104018,14,2,0.060633645
1,9,10,拇指外展,19,2,4,104018,14,3,0.076128317
1,9,10,拇指外展,19,2,4,104018,14,4,0.089154078
1,9,10,拇指外展,19,2,4,104018,14,5,0.099484630
1,9,10,拇指外展,19,2,4,104018,14,6,0.111462450
1,9,10,拇指外展,19,2,4,104018,14,7,0.120762638
1,9,10,拇指外展,19,2,4,104018,14,8,0.129247724
1,9,10,拇指外展,19,2,4,104018,14,9,0.137670829
1,9,10,拇指外展,19,2,4,104018,14,10,0.145040607
1,9,10,拇指外展,19,2,4,104018,14,11,0.151866598
1,9,10,拇指外展,19,2,4,104018,14,12,0.158284994
1,9,10,拇指外展,19,2,4,104018,14,13,0.164470672
1,9,10,拇指外展,19,2,4,104018,14,14,0.170548446
1,9,10,拇指外展,19,2,4,104018,14,15,0.176637540
1,9,10,拇指外展,19,2,4,104018,14,16,0.182551289
1,9,10,拇指外展,19,2,4,104018,14,17,0.189528100
1,9,10,拇指外展,19,2,4,104018,14,18,0.196862609
1,9,10,拇指外展,19,2,4,104018,15,1,0.050273162
1,9,10,拇指外展,19,2,4,104018,15,2,0.098068268
1,9,10,拇指外展,19,2,4,104018,15,3,0.111906326
1,9,10,拇指外展,19,2,4,104018,15,4,0.130666758
1,9,10,拇指外展,19,2,4,104018,15,5,0.146068246
1,9,10,拇指外展,19,2,4,104018,15,6,0.157884359
1,9,10,拇指外展,19,2,4,104018,15,7,0.168984027
1,9,10,拇指外展,19,2,4,104018,15,8,0.179577703
1,9,10,拇指外展,19,2,4,104018,15,9,0.189167021
1,9,10,拇指外展,19,2,4,104018,15,10,0.198931151
1,9,10,拇指外展,19,2,4,104018,16,1,0.064459258
1,9,10,拇指外展,19,2,4,104018,16,2,0.103562608
1,9,10,拇指外展,19,2,4,104018,16,3,0.119164081
1,9,10,拇指外展,19,2,4,104018,16,4,0.135953785
1,9,10,拇指外展,19,2,4,104018,16,5,0.149014945
1,9,10,拇指外展,19,2,4,104018,16,6,0.158415833
1,9,10,拇指外展,19,2,4,104018,16,7,0.167896559
1,9,10,拇指外展,19,2,4,104018,16,8,0.178115780
1,9,10,拇指外展,19,2,4,104018,16,9,0.188866222
1,9,10,拇指外展,19,2,4,104018,16,10,0.197173855
1,10,11,拇指屈曲,20,1,1,109547,1,1,0.085193113
1,10,11,拇指屈曲,20,1,1,109547,1,2,0.104497063
1,10,11,拇指屈曲,20,1,1,109547,1,3,0.128298696
1,10,11,拇指屈曲,20,1,1,109547,1,4,0.148434340
1,10,11,拇指屈曲,20,1,1,109547,1,5,0.163231423
1,10,11,拇指屈曲,20,1,1,109547,1,6,0.176714532
1,10,11,拇指屈曲,20,1,1,109547,1,7,0.190285646
1,10,11,拇指屈曲,20,1,1,109547,2,1,0.061555472
1,10,11,拇指屈曲,20,1,1,109547,2,2,0.082241776
1,10,11,拇指屈曲,20,1,1,109547,2,3,0.098423838
1,10,11,拇指屈曲,20,1,1,109547,2,4,0.110496719
1,10,11,拇指屈曲,20,1,1,109547,2,5,0.119871534
1,10,11,拇指屈曲,20,1,1,109547,2,6,0.130097963
1,10,11,拇指屈曲,20,1,1,109547,2,7,0.142734968
1,10,11,拇指屈曲,20,1,1,109547,2,8,0.153624543
1,10,11,拇指屈曲,20,1,1,109547,2,9,0.162725218
1,10,11,拇指屈曲,20,1,1,109547,2,10,0.171557865
1,10,11,拇指屈曲,20,1,1,109547,2,11,0.180090150
1,10,11,拇指屈曲,20,1,1,109547,2,12,0.188408324
1,10,11,拇指屈曲,20,1,1,109547,2,13,0.196001389
1,10,11,拇指屈曲,20,1,1,109547,3,1,0.054323646
1,10,11,拇指屈曲,20,1,1,109547,3,2,0.080687073
1,10,11,拇指屈曲,20,1,1,109547,3,3,0.096071783
1,10,11,拇指屈曲,20,1,1,109547,3,4,0.107655228
1,10,11,拇指屈曲,20,1,1,109547,3,5,0.121761420
1,10,11,拇指屈曲,20,1,1,109547,3,6,0.135903636
1,10,11,拇指屈曲,20,1,1,109547,3,7,0.147960861
1,10,11,拇指屈曲,20,1,1,109547,3,8,0.161811312
1,10,11,拇指屈曲,20,1,1,109547,3,9,0.174117442
1,10,11,拇指屈曲,20,1,1,109547,3,10,0.186041702
1,10,11,拇指屈曲,20,1,1,109547,3,11,0.195779054
1,10,11,拇指屈曲,20,1,1,109547,4,1,0.054306962
1,10,11,拇指屈曲,20,1,1,109547,4,2,0.078624497
1,10,11,拇指屈曲,20,1,1,109547,4,3,0.092321161
1,10,11,拇指屈曲,20,1,1,109547,4,4,0.105522843
1,10,11,拇指屈曲,20,1,1,109547,4,5,0.116626208
1,10,11,拇指屈曲,20,1,1,109547,4,6,0.127086963
1,10,11,拇指屈曲,20,1,1,109547,4,7,0.137327327
1,10,11,拇指屈曲,20,1,1,109547,4,8,0.146907182
1,10,11,拇指屈曲,20,1,1,109547,4,9,0.157258561
1,10,11,拇指屈曲,20,1,1,109547,4,10,0.167910925
1,10,11,拇指屈曲,20,1,1,109547,4,11,0.177317950
1,10,11,拇指屈曲,20,1,1,109547,4,12,0.186662698
1,10,11,拇指屈曲,20,1,1,109547,4,13,0.193994592
1,10,11,拇指屈曲,20,1,1,109547,5,1,0.065926164
1,10,11,拇指屈曲,20,1,1,109547,5,2,0.109500953
1,10,11,拇指屈曲,20,1,1,109547,5,3,0.119518235
1,10,11,拇指屈曲,20,1,1,109547,5,4,0.129758863
1,10,11,拇指屈曲,20,1,1,109547,5,5,0.140268632
1,10,11,拇指屈曲,20,1,1,109547,5,6,0.152892256
1,10,11,拇指屈曲,20,1,1,109547,5,7,0.162709255
1,10,11,拇指屈曲,20,1,1,109547,5,8,0.174469587
1,10,11,拇指屈曲,20,1,1,109547,5,9,0.184256251
1,10,11,拇指屈曲,20,1,1,109547,5,10,0.196224127
1,10,11,拇指屈曲,20,1,1,109547,6,1,0.052741180
1,10,11,拇指屈曲,20,1,1,109547,6,2,0.097456418
1,10,11,拇指屈曲,20,1,1,109547,6,3,0.119167960
1,10,11,拇指屈曲,20,1,1,109547,6,4,0.132093847
1,10,11,拇指屈曲,20,1,1,109547,6,5,0.144887113
1,10,11,拇指屈曲,20,1,1,109547,6,6,0.157764695
1,10,11,拇指屈曲,20,1,1,109547,6,7,0.167622553
1,10,11,拇指屈曲,20,1,1,109547,6,8,0.176846779
1,10,11,拇指屈曲,20,1,1,109547,6,9,0.184980973
1,10,11,拇指屈曲,20,1,1,109547,6,10,0.192414890
1,10,11,拇指屈曲,20,1,1,109547,7,1,0.060542622
1,10,11,拇指屈曲,20,1,1,109547,7,2,0.078344200
1,10,11,拇指屈曲,20,1,1,109547,7,3,0.110191358
1,10,11,拇指屈曲,20,1,1,109547,7,4,0.122390124
1,10,11,拇指屈曲,20,1,1,109547,7,5,0.135288017
1,10,11,拇指屈曲,20,1,1,109547,7,6,0.153585409
1,10,11,拇指屈曲,20,1,1,109547,7,7,0.165337764
1,10,11,拇指屈曲,20,1,1,109547,7,8,0.176897820
1,10,11,拇指屈曲,20,1,1,109547,7,9,0.190637986
1,10,11,拇指屈曲,20,1,1,109547,8,1,0.076071097
1,10,11,拇指屈曲,20,1,1,109547,8,2,0.114333925
1,10,11,拇指屈曲,20,1,1,109547,8,3,0.138888620
1,10,11,拇指屈曲,20,1,1,109547,8,4,0.159730388
1,10,11,拇指屈曲,20,1,1,109547,8,5,0.183886944
1,10,11,拇指屈曲,20,1,1,109547,9,1,0.095974537
1,10,11,拇指屈曲,20,1,1,109547,9,2,0.116900605
1,10,11,拇指屈曲,20,1,1,109547,9,3,0.151454765
1,10,11,拇指屈曲,20,1,1,109547,9,4,0.167479256
1,10,11,拇指屈曲,20,1,1,109547,9,5,0.181311331
1,10,11,拇指屈曲,20,1,1,109547,9,6,0.190949634
1,10,11,拇指屈曲,20,1,1,109547,10,1,0.061998858
1,10,11,拇指屈曲,20,1,1,109547,10,2,0.085288961
1,10,11,拇指屈曲,20,1,1,109547,10,3,0.100054194
1,10,11,拇指屈曲,20,1,1,109547,10,4,0.113315197
1,10,11,拇指屈曲,20,1,1,109547,10,5,0.125921235
1,10,11,拇指屈曲,20,1,1,109547,10,6,0.138150007
1,10,11,拇指屈曲,20,1,1,109547,10,7,0.151469144
1,10,11,拇指屈曲,20,1,1,109547,10,8,0.166373646
1,10,11,拇指屈曲,20,1,1,109547,10,9,0.178094679
1,10,11,拇指屈曲,20,1,1,109547,10,10,0.189126680
1,10,11,拇指屈曲,20,1,1,109547,10,11,0.197651916
1,10,11,拇指屈曲,20,1,1,109547,11,1,0.056376500
1,10,11,拇指屈曲,20,1,1,109547,11,2,0.079761260
1,10,11,拇指屈曲,20,1,1,109547,11,3,0.094767528
1,10,11,拇指屈曲,20,1,1,109547,11,4,0.112761847
1,10,11,拇指屈曲,20,1,1,109547,11,5,0.126841131
1,10,11,拇指屈曲,20,1,1,109547,11,6,0.140556102
1,10,11,拇指屈曲,20,1,1,109547,11,7,0.155879034
1,10,11,拇指屈曲,20,1,1,109547,11,8,0.177995893
1,10,11,拇指屈曲,20,1,1,109547,11,9,0.187889269
1,10,11,拇指屈曲,20,1,1,109547,11,10,0.197167329
1,10,11,拇指屈曲,20,1,1,109547,12,1,0.047891483
1,10,11,拇指屈曲,20,1,1,109547,12,2,0.069419579
1,10,11,拇指屈曲,20,1,1,109547,12,3,0.084153127
